,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15
777,0.05,4.00,2.00,0.12,0.00,1.00,0.00,3.00,7.00,850.00,1910.00,98122.00,47.61,-122.30,0.19,2874.00
778,0.04,4.00,2.50,0.18,0.00,2.00,0.00,3.00,9.00,0.00,1998.00,98092.00,47.33,-122.17,0.36,6000.00
779,0.28,5.00,4.25,0.34,0.01,1.50,1.00,5.00,10.00,1760.00,1905.00,98112.00,47.62,-122.29,0.47,8557.00
780,0.03,3.00,1.00,0.07,0.01,1.00,0.00,5.00,7.00,0.00,1967.00,98059.00,47.48,-122.11,0.18,23680.00
781,0.04,3.00,1.75,0.09,0.00,1.50,0.00,5.00,6.00,620.00,1938.00,98034.00,47.71,-122.22,0.28,7504.00
782,0.03,3.00,1.50,0.07,0.00,2.00,0.00,3.00,8.00,190.00,2009.00,98133.00,47.71,-122.36,0.13,887.00
783,0.08,4.00,1.00,0.12,0.00,2.00,0.00,4.00,7.00,0.00,1911.00,98103.00,47.66,-122.35,0.15,1452.00
784,0.08,6.00,2.75,0.25,0.01,1.50,0.00,4.00,8.00,0.00,1966.00,98008.00,47.63,-122.13,0.37,10004.00
785,0.02,5.00,1.75,0.12,0.00,1.00,0.00,4.00,8.00,0.00,1966.00,98023.00,47.31,-122.38,0.34,8000.00
786,0.06,2.00,1.00,0.07,0.00,1.00,0.00,3.00,7.00,0.00,1964.00,98117.00,47.69,-122.37,0.20,5670.00
787,0.05,4.00,2.00,0.13,0.02,1.00,0.00,4.00,7.00,0.00,1984.00,98027.00,47.47,-121.99,0.34,63162.00
788,0.02,3.00,1.50,0.12,0.01,1.00,0.00,4.00,7.00,800.00,1969.00,98003.00,47.33,-122.33,0.17,9936.00
789,0.04,3.00,2.50,0.11,0.00,2.00,0.00,4.00,7.00,0.00,1990.00,98106.00,47.53,-122.36,0.24,5952.00
790,0.06,3.00,1.75,0.10,0.00,1.00,0.00,4.00,7.00,330.00,1980.00,98052.00,47.68,-122.12,0.25,8636.00
791,0.08,4.00,2.50,0.19,0.01,2.00,0.00,3.00,9.00,0.00,1982.00,98074.00,47.63,-122.04,0.46,12672.00
792,0.17,4.00,3.50,0.24,0.01,1.00,2.00,3.00,11.00,1290.00,1999.00,98006.00,47.55,-122.13,0.64,10012.00
793,0.02,4.00,1.00,0.07,0.00,1.50,0.00,3.00,6.00,0.00,1952.00,98168.00,47.49,-122.33,0.20,8588.00
794,0.02,2.00,1.00,0.03,0.02,1.00,0.00,3.00,6.00,0.00,1950.00,98168.00,47.48,-122.29,0.18,25792.00
795,0.05,4.00,1.00,0.11,0.00,1.00,0.00,3.00,7.00,670.00,1947.00,98133.00,47.70,-122.36,0.13,3844.00
796,0.09,4.00,2.50,0.21,0.02,2.00,0.00,3.00,9.00,0.00,1993.00,98053.00,47.63,-121.99,0.44,33171.00
797,0.08,4.00,2.00,0.10,0.01,1.00,0.00,5.00,8.00,0.00,1958.00,98033.00,47.68,-122.20,0.25,7700.00
798,0.05,3.00,2.50,0.13,0.00,2.00,0.00,3.00,8.00,0.00,1999.00,98065.00,47.53,-121.87,0.29,4700.00
799,0.13,4.00,3.50,0.30,0.02,1.00,0.00,4.00,12.00,0.00,1993.00,98077.00,47.74,-122.08,0.54,36149.00
800,0.08,3.00,2.00,0.07,0.00,1.50,0.00,3.00,7.00,0.00,1913.00,98103.00,47.65,-122.34,0.28,4590.00
801,0.15,4.00,2.50,0.21,0.00,1.00,3.00,5.00,9.00,1510.00,1967.00,98006.00,47.56,-122.16,0.48,8684.00
802,0.05,3.00,2.50,0.10,0.00,2.00,0.00,3.00,8.00,0.00,1987.00,98034.00,47.71,-122.21,0.17,4779.00
803,0.07,5.00,2.50,0.20,0.01,2.00,0.00,3.00,9.00,0.00,2007.00,98011.00,47.75,-122.22,0.47,13076.00
804,0.04,4.00,1.00,0.09,0.00,1.50,0.00,3.00,6.00,0.00,1954.00,98126.00,47.52,-122.38,0.14,7740.00
805,0.06,3.00,2.25,0.10,0.00,2.00,0.00,3.00,8.00,0.00,1989.00,98029.00,47.58,-122.01,0.24,5036.00
806,0.03,4.00,2.25,0.12,0.01,2.00,0.00,3.00,8.00,0.00,1989.00,98042.00,47.34,-122.06,0.26,12230.00
807,0.06,3.00,2.75,0.15,0.01,1.00,0.00,5.00,8.00,1030.00,1977.00,98006.00,47.54,-122.19,0.30,10713.00
808,0.07,3.00,2.50,0.17,0.00,2.00,0.00,3.00,7.00,0.00,2004.00,98053.00,47.68,-122.03,0.38,4904.00
809,0.04,3.00,2.00,0.12,0.00,1.00,0.00,3.00,8.00,0.00,1999.00,98042.00,47.39,-122.15,0.33,7212.00
810,0.04,3.00,1.00,0.07,0.00,1.00,0.00,4.00,7.00,0.00,1964.00,98008.00,47.63,-122.12,0.19,8800.00
811,0.04,2.00,2.25,0.06,0.00,2.00,0.00,3.00,8.00,340.00,2008.00,98122.00,47.61,-122.31,0.16,1963.00
812,0.04,3.00,2.50,0.10,0.00,2.00,0.00,3.00,7.00,0.00,2004.00,98056.00,47.48,-122.18,0.30,4182.00
813,0.07,4.00,2.25,0.14,0.02,2.00,0.00,3.00,9.00,0.00,1989.00,98075.00,47.58,-121.99,0.45,36906.00
814,0.30,4.00,4.25,0.34,0.01,2.00,2.00,3.00,11.00,1800.00,1999.00,98040.00,47.56,-122.23,0.53,16201.00
815,0.04,3.00,3.25,0.17,0.01,2.50,0.00,3.00,8.00,0.00,2014.00,98010.00,47.31,-122.01,0.16,11876.00
816,0.03,3.00,1.50,0.06,0.00,2.00,0.00,3.00,7.00,0.00,1988.00,98029.00,47.57,-122.02,0.13,2980.00
817,0.02,2.00,2.00,0.06,0.00,1.00,0.00,4.00,6.00,0.00,1941.00,98030.00,47.38,-122.23,0.16,6600.00
818,0.08,5.00,2.75,0.18,0.00,2.00,0.00,3.00,9.00,0.00,2005.00,98059.00,47.54,-122.19,0.43,5030.00
819,0.02,3.00,2.00,0.08,0.01,1.00,0.00,3.00,7.00,0.00,1992.00,98022.00,47.21,-121.98,0.20,8919.00
820,0.03,3.00,1.00,0.09,0.03,1.50,0.00,4.00,5.00,0.00,1932.00,98092.00,47.26,-122.23,0.20,101529.00
821,0.03,4.00,2.50,0.13,0.00,2.00,0.00,3.00,8.00,0.00,2004.00,98031.00,47.39,-122.18,0.29,5500.00
822,0.13,3.00,2.00,0.20,0.00,2.00,2.00,5.00,9.00,1120.00,1931.00,98199.00,47.63,-122.40,0.39,5000.00
823,0.03,3.00,1.00,0.11,0.00,1.00,0.00,4.00,7.00,680.00,1954.00,98133.00,47.75,-122.35,0.24,8100.00
824,0.05,3.00,1.00,0.11,0.00,1.00,0.00,4.00,7.00,680.00,1954.00,98133.00,47.75,-122.35,0.24,8100.00
825,0.02,3.00,1.00,0.05,0.00,1.00,0.00,3.00,6.00,0.00,1968.00,98118.00,47.53,-122.28,0.15,5875.00
826,0.10,3.00,1.75,0.12,0.00,1.50,0.00,5.00,7.00,500.00,1926.00,98103.00,47.68,-122.35,0.21,3150.00
827,0.01,4.00,1.00,0.07,0.00,1.50,0.00,3.00,6.00,0.00,1947.00,98168.00,47.48,-122.29,0.14,6900.00
828,0.05,3.00,1.50,0.07,0.01,1.00,0.00,3.00,7.00,0.00,1959.00,98008.00,47.64,-122.12,0.24,10350.00
829,0.08,4.00,2.25,0.17,0.01,2.00,0.00,3.00,8.00,0.00,1983.00,98075.00,47.58,-122.05,0.37,18306.00
830,0.07,3.00,1.75,0.12,0.00,1.00,3.00,3.00,8.00,800.00,1941.00,98115.00,47.69,-122.33,0.21,5580.00
831,0.04,3.00,2.25,0.11,0.01,2.00,0.00,4.00,8.00,0.00,1987.00,98058.00,47.46,-122.13,0.24,8810.00
832,0.03,4.00,2.25,0.12,0.00,1.00,0.00,4.00,8.00,0.00,1975.00,98023.00,47.31,-122.38,0.30,8000.00
833,0.08,6.00,2.25,0.16,0.02,1.00,2.00,3.00,7.00,1110.00,1957.00,98008.00,47.61,-122.12,0.25,10230.00
834,0.02,3.00,1.75,0.08,0.01,1.00,0.00,4.00,5.00,0.00,1939.00,98001.00,47.29,-122.28,0.19,18503.00
835,0.03,3.00,1.75,0.12,0.01,1.00,0.00,4.00,7.00,690.00,1977.00,98023.00,47.33,-122.36,0.27,9638.00
836,0.05,2.00,1.75,0.07,0.00,1.00,0.00,3.00,8.00,0.00,2004.00,98053.00,47.72,-122.03,0.16,4479.00
837,0.04,2.00,1.75,0.07,0.00,1.00,0.00,3.00,8.00,0.00,2004.00,98053.00,47.72,-122.03,0.16,4479.00
838,0.03,4.00,1.75,0.16,0.00,1.00,2.00,4.00,8.00,1220.00,1962.00,98032.00,47.37,-122.28,0.24,8000.00
839,0.03,4.00,2.50,0.16,0.00,2.00,0.00,3.00,8.00,0.00,2002.00,98092.00,47.33,-122.19,0.29,5972.00
840,0.03,4.00,1.75,0.10,0.01,1.00,0.00,3.00,7.00,700.00,1956.00,98168.00,47.50,-122.30,0.16,9023.00
841,0.03,3.00,1.00,0.07,0.00,1.00,0.00,3.00,7.00,400.00,1987.00,98133.00,47.73,-122.34,0.11,5500.00
842,0.05,3.00,1.00,0.09,0.02,1.50,0.00,4.00,7.00,0.00,1911.00,98006.00,47.57,-122.12,0.35,28826.00
843,0.03,3.00,2.25,0.15,0.02,2.00,0.00,3.00,8.00,0.00,1977.00,98022.00,47.25,-121.94,0.23,47916.00
844,0.05,4.00,3.50,0.12,0.00,3.00,0.00,3.00,8.00,0.00,2008.00,98177.00,47.70,-122.36,0.18,1548.00
845,0.04,3.00,2.25,0.10,0.01,1.00,0.00,4.00,8.00,0.00,1972.00,98059.00,47.47,-122.12,0.25,11050.00
846,0.08,4.00,2.00,0.09,0.00,1.50,0.00,4.00,7.00,0.00,1912.00,98105.00,47.66,-122.33,0.25,4080.00
847,0.07,3.00,1.75,0.28,0.01,1.00,0.00,3.00,9.00,1810.00,1987.00,98011.00,47.77,-122.20,0.37,8650.00
848,0.06,3.00,1.75,0.09,0.01,1.00,0.00,3.00,7.00,530.00,1977.00,98052.00,47.66,-122.14,0.24,10374.00
849,0.02,3.00,2.00,0.13,0.01,1.00,0.00,4.00,7.00,620.00,1969.00,98023.00,47.31,-122.38,0.21,7885.00
850,0.06,4.00,2.50,0.12,0.00,2.00,0.00,3.00,8.00,0.00,1994.00,98029.00,47.57,-122.00,0.28,5790.00
851,0.03,3.00,1.00,0.05,0.01,1.00,0.00,4.00,7.00,0.00,1960.00,98038.00,47.38,-122.01,0.21,27600.00
852,0.05,3.00,2.50,0.09,0.00,2.00,0.00,3.00,8.00,340.00,2006.00,98136.00,47.54,-122.39,0.15,1718.00
853,0.05,4.00,1.75,0.15,0.01,1.00,0.00,3.00,7.00,640.00,1949.00,98028.00,47.76,-122.24,0.25,33900.00
854,0.03,5.00,2.75,0.15,0.00,2.00,0.00,3.00,8.00,0.00,1998.00,98092.00,47.26,-122.21,0.34,8050.00
855,0.04,4.00,2.50,0.11,0.00,2.00,0.00,3.00,7.00,0.00,2005.00,98059.00,47.48,-122.13,0.27,5660.00
856,0.02,3.00,2.50,0.10,0.00,2.00,0.00,3.00,7.00,0.00,1993.00,98038.00,47.39,-122.05,0.20,6587.00
857,0.05,4.00,2.75,0.20,0.01,1.00,0.00,4.00,8.00,1180.00,1979.00,98056.00,47.52,-122.20,0.26,10731.00
858,0.05,3.00,1.00,0.09,0.13,1.50,3.00,5.00,8.00,0.00,1988.00,98027.00,47.51,-122.09,0.39,213444.00
859,0.01,3.00,1.75,0.06,0.00,1.00,0.00,4.00,7.00,0.00,1977.00,98042.00,47.37,-122.12,0.16,7040.00
860,0.02,1.00,0.75,0.00,0.01,1.00,0.00,3.00,5.00,0.00,1963.00,98168.00,47.48,-122.32,0.13,15000.00
861,0.06,3.00,1.00,0.04,0.00,1.00,0.00,3.00,7.00,0.00,1951.00,98115.00,47.67,-122.28,0.19,6300.00
862,0.06,3.00,1.75,0.10,0.01,1.00,0.00,3.00,8.00,420.00,1976.00,98033.00,47.70,-122.17,0.26,8958.00
863,0.11,3.00,3.50,0.16,0.00,2.00,0.00,3.00,10.00,0.00,2010.00,98144.00,47.60,-122.31,0.27,3200.00
864,0.03,4.00,2.50,0.13,0.00,2.00,0.00,3.00,8.00,0.00,1990.00,98092.00,47.27,-122.22,0.28,7920.00
865,0.03,3.00,2.25,0.08,0.00,2.00,0.00,4.00,7.00,0.00,1989.00,98038.00,47.36,-122.04,0.20,7471.00
866,0.05,3.00,2.50,0.23,0.00,2.00,0.00,3.00,7.00,0.00,2001.00,98056.00,47.48,-122.19,0.36,6312.00
867,0.05,3.00,2.50,0.09,0.00,2.00,0.00,3.00,8.00,0.00,1996.00,98029.00,47.57,-122.01,0.23,4408.00
868,0.04,2.00,1.00,0.07,0.00,1.00,0.00,4.00,7.00,0.00,1908.00,98118.00,47.55,-122.28,0.15,4120.00
869,0.03,5.00,2.50,0.14,0.00,1.00,0.00,4.00,8.00,960.00,1977.00,98092.00,47.31,-122.19,0.28,7590.00
870,0.07,3.00,1.75,0.11,0.00,1.00,0.00,3.00,7.00,600.00,1919.00,98144.00,47.60,-122.29,0.27,4160.00
871,0.05,3.00,2.25,0.09,0.00,1.00,0.00,3.00,7.00,400.00,1962.00,98007.00,47.61,-122.14,0.21,7910.00
872,0.09,3.00,2.00,0.19,0.01,1.00,2.00,5.00,8.00,1460.00,1975.00,98033.00,47.67,-122.19,0.43,10988.00
873,0.09,4.00,2.50,0.22,0.01,2.00,0.00,3.00,10.00,0.00,1984.00,98074.00,47.63,-122.04,0.42,11462.00
874,0.10,3.00,2.25,0.20,0.01,2.00,0.00,3.00,10.00,0.00,1983.00,98006.00,47.56,-122.11,0.46,11455.00
875,0.01,3.00,1.00,0.09,0.00,1.00,0.00,3.00,7.00,0.00,1959.00,98031.00,47.40,-122.20,0.17,8498.00
876,0.04,3.00,2.00,0.12,0.01,1.00,0.00,3.00,7.00,500.00,1978.00,98011.00,47.74,-122.20,0.28,8750.00
877,0.02,3.00,1.00,0.05,0.00,1.00,0.00,3.00,7.00,0.00,1954.00,98198.00,47.36,-122.31,0.11,8100.00
878,0.01,3.00,1.00,0.06,0.00,1.00,0.00,3.00,6.00,0.00,1932.00,98168.00,47.49,-122.31,0.12,8100.00
879,0.04,3.00,1.50,0.07,0.01,1.00,0.00,3.00,7.00,390.00,1941.00,98115.00,47.70,-122.31,0.21,7000.00
880,0.02,4.00,2.00,0.12,0.00,1.00,0.00,2.00,6.00,1000.00,1914.00,98136.00,47.55,-122.38,0.12,4822.00
881,0.02,4.00,2.25,0.11,0.01,1.00,0.00,3.00,8.00,0.00,1969.00,98092.00,47.30,-122.19,0.29,8800.00
882,0.08,3.00,1.75,0.13,0.00,2.00,0.00,5.00,7.00,680.00,1924.00,98105.00,47.67,-122.29,0.21,4000.00
883,0.11,4.00,2.50,0.14,0.00,2.00,0.00,5.00,8.00,770.00,1908.00,98119.00,47.64,-122.37,0.29,4000.00
884,0.16,5.00,2.50,0.21,0.01,1.00,0.00,3.00,7.00,1040.00,1952.00,98004.00,47.62,-122.22,0.64,15732.00
885,0.08,5.00,3.25,0.15,0.00,2.00,0.00,4.00,7.00,620.00,1928.00,98122.00,47.61,-122.29,0.29,3941.00
886,0.05,2.00,1.50,0.06,0.00,3.00,0.00,3.00,7.00,0.00,2005.00,98103.00,47.66,-122.33,0.13,1116.00
887,0.04,3.00,1.50,0.07,0.01,1.00,0.00,3.00,7.00,0.00,1976.00,98011.00,47.74,-122.19,0.18,8520.00
888,0.05,3.00,2.50,0.12,0.01,2.00,0.00,4.00,8.00,0.00,1994.00,98072.00,47.74,-122.17,0.41,8333.00
889,0.09,3.00,2.50,0.20,0.02,2.00,0.00,3.00,9.00,0.00,1995.00,98053.00,47.67,-122.01,0.45,32417.00
890,0.12,4.00,1.00,0.11,0.00,1.50,0.00,3.00,8.00,0.00,1923.00,98102.00,47.65,-122.32,0.24,5400.00
891,0.04,4.00,2.50,0.19,0.00,2.00,0.00,3.00,8.00,0.00,2002.00,98042.00,47.38,-122.13,0.40,5045.00
892,0.03,2.00,1.00,0.05,0.00,1.00,0.00,3.00,6.00,0.00,1954.00,98106.00,47.52,-122.35,0.14,4992.00
893,0.02,3.00,2.00,0.07,0.00,2.00,0.00,3.00,7.00,210.00,2003.00,98106.00,47.53,-122.36,0.15,1312.00
894,0.05,5.00,2.50,0.10,0.00,1.50,0.00,3.00,7.00,0.00,1962.00,98007.00,47.59,-122.15,0.19,7700.00
895,0.12,5.00,2.50,0.21,0.01,1.00,0.00,4.00,9.00,1380.00,1971.00,98040.00,47.54,-122.22,0.49,11470.00
896,0.08,3.00,2.50,0.18,0.02,2.00,0.00,3.00,9.00,0.00,1993.00,98077.00,47.76,-122.05,0.39,32130.00
897,0.09,4.00,2.25,0.14,0.01,2.00,0.00,4.00,8.00,350.00,1977.00,98033.00,47.69,-122.19,0.31,10251.00
898,0.03,3.00,1.75,0.07,0.01,1.00,0.00,4.00,7.00,0.00,1988.00,98042.00,47.36,-122.08,0.21,9946.00
899,0.11,4.00,3.50,0.20,0.01,2.00,0.00,3.00,9.00,630.00,1997.00,98040.00,47.56,-122.22,0.56,14486.00
900,0.09,4.00,2.50,0.17,0.03,1.50,0.00,3.00,10.00,0.00,1993.00,98077.00,47.74,-122.04,0.52,37891.00
901,0.10,4.00,3.50,0.26,0.01,1.00,1.00,3.00,9.00,1250.00,2013.00,98056.00,47.51,-122.20,0.49,9311.00
902,0.02,1.00,1.50,0.05,0.00,2.00,0.00,3.00,8.00,60.00,2007.00,98126.00,47.55,-122.37,0.17,1688.00
903,0.03,3.00,2.00,0.08,0.00,1.00,0.00,4.00,7.00,400.00,1979.00,98058.00,47.46,-122.17,0.25,7348.00
904,0.06,3.00,1.75,0.07,0.00,1.50,0.00,5.00,7.00,0.00,1942.00,98115.00,47.69,-122.30,0.13,6042.00
905,0.03,3.00,2.25,0.10,0.00,2.00,0.00,3.00,7.00,0.00,1995.00,98038.00,47.36,-122.04,0.22,8479.00
906,0.02,3.00,1.75,0.08,0.01,1.00,0.00,5.00,7.00,0.00,1960.00,98031.00,47.40,-122.20,0.21,8250.00
907,0.06,5.00,2.75,0.14,0.00,1.00,0.00,5.00,7.00,660.00,1950.00,98144.00,47.57,-122.30,0.30,4996.00
908,0.05,3.00,1.00,0.08,0.00,1.00,0.00,4.00,6.00,700.00,1917.00,98136.00,47.55,-122.39,0.18,6000.00
909,0.02,3.00,1.75,0.08,0.00,1.00,0.00,4.00,7.00,0.00,1966.00,98002.00,47.31,-122.21,0.22,8738.00
910,0.07,4.00,2.25,0.16,0.01,1.00,0.00,3.00,8.00,900.00,1975.00,98052.00,47.64,-122.10,0.36,9750.00
911,0.02,3.00,2.00,0.08,0.00,1.00,0.00,3.00,7.00,0.00,1985.00,98001.00,47.33,-122.26,0.17,9205.00
912,0.04,4.00,1.75,0.13,0.00,1.00,0.00,4.00,7.00,1050.00,1955.00,98106.00,47.54,-122.35,0.23,4000.00
913,0.03,3.00,2.50,0.10,0.00,2.00,0.00,3.00,8.00,0.00,1994.00,98055.00,47.43,-122.19,0.28,7524.00
914,0.07,3.00,1.75,0.13,0.00,1.00,0.00,4.00,7.00,940.00,1946.00,98115.00,47.67,-122.30,0.24,4400.00
915,0.06,3.00,3.25,0.09,0.00,2.00,0.00,3.00,8.00,310.00,2007.00,98107.00,47.67,-122.37,0.10,1777.00
916,0.03,3.00,2.50,0.12,0.00,2.00,0.00,3.00,8.00,0.00,1999.00,98031.00,47.41,-122.20,0.26,5000.00
917,0.03,2.00,1.00,0.05,0.01,1.00,0.00,3.00,6.00,0.00,1943.00,98106.00,47.53,-122.36,0.12,5160.00
918,0.03,5.00,1.50,0.13,0.00,1.50,0.00,5.00,7.00,0.00,1962.00,98058.00,47.46,-122.17,0.23,7700.00
919,0.02,3.00,2.00,0.08,0.01,1.00,0.00,3.00,7.00,0.00,1965.00,98198.00,47.37,-122.32,0.17,7830.00
920,0.03,3.00,1.75,0.10,0.01,2.00,0.00,3.00,7.00,0.00,1990.00,98014.00,47.69,-121.92,0.19,16275.00
921,0.02,3.00,1.50,0.07,0.00,1.00,0.00,4.00,7.00,0.00,1958.00,98188.00,47.44,-122.28,0.16,8920.00
922,0.09,3.00,2.25,0.15,0.01,1.00,0.00,4.00,9.00,930.00,1972.00,98040.00,47.54,-122.22,0.40,11491.00
923,0.05,3.00,1.75,0.09,0.00,1.50,2.00,3.00,7.00,560.00,1926.00,98126.00,47.57,-122.38,0.18,3738.00
924,0.12,4.00,2.50,0.18,0.01,1.00,3.00,3.00,7.00,1390.00,1967.00,98033.00,47.66,-122.20,0.42,10506.00
925,0.03,4.00,2.50,0.11,0.00,1.00,0.00,4.00,7.00,640.00,1983.00,98031.00,47.40,-122.19,0.25,6117.00
926,0.04,3.00,1.50,0.15,0.00,2.00,0.00,3.00,8.00,640.00,1920.00,98118.00,47.54,-122.27,0.22,5220.00
927,0.04,2.00,2.75,0.08,0.00,2.00,0.00,3.00,8.00,290.00,2009.00,98133.00,47.71,-122.34,0.17,1090.00
928,0.04,4.00,3.00,0.17,0.16,1.00,0.00,3.00,7.00,1150.00,1988.00,98058.00,47.44,-122.09,0.32,19811.00
929,0.03,3.00,2.50,0.07,0.00,2.00,0.00,3.00,7.00,0.00,2005.00,98118.00,47.54,-122.28,0.16,2533.00
930,0.06,5.00,2.50,0.16,0.00,1.00,0.00,3.00,7.00,1020.00,1981.00,98034.00,47.71,-122.20,0.28,8580.00
931,0.03,3.00,1.00,0.07,0.01,1.00,0.00,4.00,6.00,0.00,1972.00,98010.00,47.34,-122.05,0.26,15654.00
932,0.03,3.00,2.25,0.09,0.02,1.00,0.00,3.00,7.00,270.00,1985.00,98092.00,47.30,-122.07,0.22,35160.00
933,0.11,4.00,2.00,0.15,0.00,1.50,0.00,5.00,7.00,610.00,1925.00,98117.00,47.68,-122.36,0.29,5000.00
934,0.15,3.00,2.00,0.25,0.01,1.00,3.00,4.00,9.00,1830.00,1947.00,98117.00,47.70,-122.40,0.39,8250.00
935,0.04,4.00,2.50,0.18,0.00,2.00,0.00,3.00,8.00,0.00,2004.00,98038.00,47.36,-122.03,0.42,4650.00
936,0.03,2.00,1.00,0.05,0.00,1.00,0.00,4.00,6.00,0.00,1951.00,98155.00,47.75,-122.32,0.25,8291.00
937,0.02,3.00,2.50,0.13,0.00,1.00,0.00,3.00,7.00,710.00,1994.00,98042.00,47.35,-122.16,0.23,5151.00
938,0.04,3.00,2.25,0.09,0.03,1.00,,3.00,7.00,0.00,1979.00,98024.00,47.56,-121.85,0.27,75358.00
939,0.06,4.00,3.00,0.13,0.00,1.50,0.00,3.00,6.00,0.00,1900.00,98107.00,47.67,-122.37,0.15,3440.00
940,0.03,2.00,1.00,0.05,0.00,1.00,0.00,4.00,6.00,0.00,1908.00,98118.00,47.55,-122.27,0.19,4429.00
941,0.06,4.00,3.00,0.09,0.00,1.50,1.00,5.00,7.00,0.00,1915.00,98136.00,47.54,-122.38,0.27,6526.00
942,0.12,5.00,3.50,0.31,0.01,2.00,0.00,3.00,9.00,1040.00,2005.00,98125.00,47.72,-122.28,0.28,8400.00
943,0.11,5.00,2.50,0.18,0.00,1.50,0.00,5.00,9.00,910.00,1910.00,98112.00,47.64,-122.30,0.18,4250.00
944,0.04,4.00,1.50,0.14,0.01,1.00,0.00,4.00,7.00,0.00,1950.00,98166.00,47.45,-122.36,0.30,10125.00
945,0.02,4.00,1.75,0.11,0.00,1.00,0.00,3.00,7.00,580.00,1977.00,98023.00,47.33,-122.36,0.25,9594.00
946,0.16,3.00,3.00,0.14,0.01,2.00,0.00,3.00,9.00,0.00,1990.00,98004.00,47.63,-122.20,0.32,10160.00
947,0.04,3.00,1.00,0.16,0.01,1.00,0.00,3.00,7.00,0.00,1977.00,98045.00,47.49,-121.79,0.22,11560.00
948,0.12,3.00,2.50,0.25,0.01,2.00,0.00,3.00,10.00,0.00,1994.00,98006.00,47.55,-122.12,0.55,11306.00
949,0.05,5.00,1.00,0.08,0.00,1.50,0.00,3.00,6.00,0.00,1929.00,98118.00,47.55,-122.28,0.17,6750.00
950,0.07,3.00,1.75,0.07,0.00,1.00,0.00,3.00,8.00,0.00,1958.00,98125.00,47.70,-122.29,0.38,7350.00
951,0.05,3.00,1.00,0.09,0.01,1.00,0.00,3.00,7.00,340.00,1963.00,98033.00,47.66,-122.18,0.23,9800.00
952,0.08,3.00,2.50,0.13,0.00,3.00,3.00,3.00,8.00,0.00,2000.00,98103.00,47.66,-122.36,0.26,3600.00
953,0.10,4.00,2.50,0.21,0.01,2.00,0.00,3.00,10.00,0.00,1996.00,98075.00,47.59,-121.98,0.42,10470.00
954,0.06,4.00,3.00,0.17,0.00,2.00,2.00,3.00,7.00,0.00,1916.00,98126.00,47.58,-122.38,0.33,5000.00
955,0.08,4.00,1.00,0.12,0.00,1.50,0.00,3.00,7.00,0.00,1920.00,98103.00,47.66,-122.33,0.24,3245.00
956,0.03,3.00,1.75,0.13,0.01,1.00,0.00,4.00,7.00,0.00,1963.00,98042.00,47.36,-122.06,0.26,17238.00
957,0.04,3.00,1.00,0.07,0.00,1.00,0.00,5.00,6.00,0.00,1944.00,98177.00,47.76,-122.36,0.29,8451.00
958,0.04,4.00,1.50,0.13,0.00,1.00,0.00,3.00,7.00,950.00,1959.00,98118.00,47.55,-122.27,0.30,7238.00
959,0.08,4.00,2.00,0.14,0.00,3.00,0.00,5.00,8.00,0.00,1917.00,98116.00,47.57,-122.38,0.23,5000.00
960,0.04,3.00,2.00,0.05,0.00,1.00,0.00,3.00,7.00,0.00,1982.00,98074.00,47.63,-122.06,0.22,9030.00
961,0.05,2.00,1.00,0.05,0.00,1.00,0.00,3.00,7.00,0.00,1910.00,98102.00,47.62,-122.32,0.22,3000.00
962,0.02,4.00,2.00,0.09,0.00,1.50,0.00,5.00,6.00,0.00,1920.00,98022.00,47.21,-121.99,0.17,5407.00
963,0.07,4.00,2.50,0.18,0.03,2.00,0.00,3.00,9.00,0.00,1993.00,98077.00,47.76,-122.05,0.40,33447.00
964,0.03,3.00,1.75,0.09,0.00,1.00,1.00,3.00,7.00,270.00,1953.00,98146.00,47.50,-122.37,0.20,7660.00
965,0.02,3.00,1.00,0.07,0.01,1.00,0.00,3.00,7.00,0.00,1966.00,98001.00,47.35,-122.27,0.16,9800.00
966,0.07,4.00,2.75,0.17,0.00,1.00,0.00,3.00,8.00,1110.00,1986.00,98074.00,47.65,-122.06,0.33,8223.00
967,0.05,3.00,1.75,0.09,0.00,1.00,0.00,3.00,7.00,310.00,1983.00,98034.00,47.73,-122.22,0.20,7485.00
968,0.09,4.00,2.25,0.15,0.00,2.00,0.00,4.00,8.00,0.00,1974.00,98033.00,47.65,-122.20,0.34,9337.00
969,0.06,3.00,1.75,0.07,0.00,2.00,0.00,4.00,7.00,120.00,1909.00,98116.00,47.57,-122.38,0.19,4000.00
970,0.02,3.00,1.00,0.05,0.01,1.00,0.00,4.00,7.00,0.00,1950.00,98198.00,47.41,-122.33,0.25,12000.00
971,0.04,3.00,1.25,0.09,0.01,1.00,3.00,4.00,6.00,700.00,1961.00,98125.00,47.73,-122.28,0.37,10202.00
972,0.06,3.00,2.50,0.10,0.00,2.00,0.00,3.00,8.00,0.00,1999.00,98029.00,47.55,-122.01,0.30,3560.00
973,0.09,4.00,2.75,0.18,0.01,2.00,0.00,3.00,10.00,0.00,1996.00,98027.00,47.55,-122.08,0.46,12603.00
974,0.07,4.00,2.50,0.17,0.00,2.00,0.00,3.00,9.00,0.00,2001.00,98074.00,47.63,-122.02,0.38,5371.00
